
CUSTOMMODULE9 ID,公司名称,价值,区,地址,城市,数据来源,标签,标记数字,注册资金,省,经营范围,联系电话,营销数据修改时间,营销数据修改者,营销数据创建时间,营销数据创建者,营销数据所有者,营销数据最近操作时间,营销进度,负责人,重复数据
zcrm_105530000001886002,上海姿梦汽车维修旗航店,,,上海市浦东新区,上海,百度地图,,0,,,,021-58992385/15900401138,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886003,上海汇振汽车修理厂,,,城南路1249号,上海,百度地图,,0,,,,021-68002592,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886004,雨辰汽修,,,上海市浦东新区,上海,百度地图,,0,,,,13162128530,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886005,雨辰汽修,,,上海市浦东新区,上海,百度地图,,0,,,,021-58372843/13162128530,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886006,德国力魔汽车养护维修中心,,,上海市宝山区杨泰路2158弄1号102-103,上海,百度地图,,0,,,,15601879710,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886007,上海新旺汽车修配厂,,,上海市浦东新区港秀路1588号,上海,百度地图,,0,,,,021-65240840,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886008,上海通达汽修,,,上海市宝山区顾陈路408号,上海,百度地图,,0,,,,13501889744,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886009,惠成汽车维修养护中心,,,上海市浦东新区惠南镇汇成路226号,上海,百度地图,,0,,,,18939850683,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886010,车杰汽车维修连锁秦申店,,,上海市杨浦区安波路288-、290号,上海,百度地图,,0,,,,021-65338659,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886011,上海发兴汽车修理厂,,,上海市崇明区堡镇北路149号,上海,百度地图,,0,,,,021-59419999,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886012,上海志福汽车快修,,,上海市浦东新区唐陆公路2309,上海,百度地图,,0,,,,13818967748,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886013,三钧汽车修理,,,上海市周家嘴路4226号,上海,百度地图,,0,,,,021-65810199,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886014,上海宝眷汽车维修中心,,,上海市浦东新区凌空北路与金海路交叉口南150米,上海,百度地图,,0,,,,13918763225,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886015,德力汽车维修有限公司,,,共祥路396号,上海,百度地图,,0,,,,021-33791176,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886016,开源汽车维修中心,,,思义路800号13-14室,上海,百度地图,,0,,,,021-39907983,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886017,上海奥迪维修中心,高,,上海市宝山区江杨南路1383号,上海,百度地图,,0,,,,021-36620070,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886019,凯仕通振鹏汽修快捷店,,,上海市浦东新区东川公路6179号-临,上海,百度地图,,0,,,,50322062/18221803409,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886020,福鑫汽修公司,,,南大路418号,上海,百度地图,,0,,,,021-62504852,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886022,上海锦轩汽修,高,,上海市嘉定区马陆镇宝安公路3799号汽配科技城A区4幢15号,上海,百度地图,,0,,,,13761666570/13162518535,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886023,锦隆汽车修理,无,,杨北路188号,上海,百度地图,,0,,,,13651959939,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886024,海忠车行维修部,无,,南港公路1395,上海,百度地图,,0,,,,021-68291083,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886025,亚通小何汽修,低,,淞南镇凇南镇长逸路淞南路30号,上海,百度地图,,0,,,,13482098598,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886026,小虞汽车电瓶电器空调维修中心,,,合庆镇机场镇川南奉公路553号对面,上海,百度地图,,0,,,,18221663687,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886027,上海雨韩汽车维修有限公司,中,,上海市浦东新区外高桥草高支路港城新苑(西区),上海,百度地图,,0,,,,13391066818,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886028,衢州市柯城中山汽车修理厂,无,,衢州经济开发区乐园路555号,衢州,百度地图,,0,,,,0570-3852277,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886029,衢州市柯城国忠汽车修理厂,无,,浮石路98号,衢州,百度地图,,0,,,,0570-8018030,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886030,浙江快修衢州市诚迅汽车维修有限公司,无,,西区花园中大道99号,衢州,百度地图,,0,,,,0570-8888995,2018-04-11 09:00 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 09:00 ,,,
zcrm_105530000001886031,新世纪汽修,低,,锦西大道,衢州,百度地图,,0,,,,"0570-3010004,13567042928",2018-04-11 09:11 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 09:11 ,,,
zcrm_105530000001886032,衢州市德众汽车修理有限公司,低,,府东街756号,衢州,百度地图,,0,,,,"0570-8560099,18957013029",2018-04-11 09:15 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 09:15 ,,,
zcrm_105530000001886033,衢州市永发汽车修配厂,中,,花园岗东大道228-2号,衢州,百度地图,,0,,,,"0570-8564909,13059719099",2018-04-11 09:19 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 09:19 ,,,
zcrm_105530000001886034,胜航汽修,,,衢州市龙游县广场西路28号,衢州,百度地图,,0,,,,0570-7368999,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-11 09:24 ,,,
zcrm_105530000001886035,龙游园林轿车修理厂,无,,竹海南路205号附近,衢州,百度地图,,0,,,,0570-7012453,2018-04-11 09:26 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 09:26 ,,,
zcrm_105530000001886036,伟刚轿车修理厂,中,,东迹大道91号,衢州,百度地图,,0,,,,13002643441,2018-04-11 09:28 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 09:28 ,,,
zcrm_105530000001886037,城西汽修,高,,环城西路126号,衢州,百度地图,,0,,,,"0570-4013304,15306701495",2018-04-11 09:33 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 09:33 ,,,
zcrm_105530000001886038,龙游风行汽车维修服务中心,无,,学士路79号,衢州,百度地图,,0,,,,"0570-7910666,13567062549",2018-04-11 09:38 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 09:38 ,,,
zcrm_105530000001886039,水忠汽修,无,,百灵中路12号6幢7号,衢州,百度地图,,0,,,,0570-3871256,2018-04-11 09:40 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 09:40 ,,,
zcrm_105530000001886040,水忠汽修,无,,百灵中路12号6幢8号,衢州,百度地图,,0,,,,15857085529/0570-3871256,2018-04-11 09:41 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 09:41 ,,,
zcrm_105530000001886041,阿林汽车修理厂,无,,浙江省衢州市柯城区双港中路295,衢州,百度地图,,0,,,,13819002872,2018-04-11 09:43 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 09:43 ,,,
zcrm_105530000001886042,月亮湖汽车修理厂,,,浙江省衢州市江山市景星路11号,衢州,百度地图,,0,,,,:0570-4010895,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-11 09:44 ,,,
zcrm_105530000001886043,阿贵汽修厂,无,,浙江省衢州市柯城区三衢路506-2-4号,衢州,百度地图,,0,,,,13567046275,2018-04-11 09:48 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 09:48 ,,,
zcrm_105530000001886044,华泰汽修,,,衢州市开化县双桥路12号,衢州,百度地图,,0,,,,0570-6520661,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-11 09:50 ,,,
zcrm_105530000001886045,新湖汽车修理厂,,,浙江省衢州市龙游县湖镇镇龙兰路阳湖小区西南450米,衢州,百度地图,,0,,,,0570-7063591,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-11 09:50 ,,,
zcrm_105530000001886046,中航汽修,无,,衢州市龙游县巨龙路688号,衢州,百度地图,,0,,,,0570-7156666,2018-04-11 09:52 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 09:52 ,,,
zcrm_105530000001886047,长安汽车,,,三衢路688号,衢州,百度地图,,0,,,,0570-8012095,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-11 09:52 ,,,
zcrm_105530000001886048,龙游锦程汽车修理厂,,,衢州市龙游县祥云路21号,衢州,百度地图,,0,,,,0570-7086111,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-11 09:54 ,,,
zcrm_105530000001886049,一帆进口汽车修理厂,中,,思源路406-412,衢州,百度地图,,0,,,,0570-3865127，13157080185,2018-04-11 09:58 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 09:58 ,,,
zcrm_105530000001886050,衢州市新大昌汽车维修厂,无,,浙江省衢州市柯城区建新路31号,衢州,百度地图,,0,,,,0570-3853412,2018-04-11 09:59 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 09:59 ,,,
zcrm_105530000001886051,华驰汽车修理,,,龙翔路221,衢州,百度地图,,0,,,,13967010091,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-11 10:00 ,,,
zcrm_105530000001886052,衢州市柯城明达汽车修理厂,低,,荷五路694-698,衢州,百度地图,,0,,,,13157000191,2018-04-11 10:02 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 10:02 ,,,
zcrm_105530000001886053,衢州正龙汽车修理厂,无,,三衢路502号,衢州,百度地图,,0,,,,0570-3850717,2018-04-11 10:07 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 10:07 ,,,
zcrm_105530000001886054,小牛汽修厂,低,,浙江省衢州市龙游县巨龙路155号,衢州,百度地图,,0,,,,13646703888,2018-04-11 10:10 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 10:10 ,,,13646703888
zcrm_105530000001886055,小牛汽修厂,无,,浙江省衢州市龙游县巨龙路156号,衢州,百度地图,,0,,,,563888、000电话1,2018-04-11 10:26 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-11 10:26 ,,,
zcrm_105530000001886056,衢州市顺风顺车业有限公司,,,浙江省衢州市柯城区三衢路359-5-6号,衢州,百度地图,,0,,,,0570-3867016,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-11 10:12 ,,,
zcrm_105530000001886057,诚心汽修,,,新元路34号,衢州,百度地图,,0,,,,0570-8877877,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-11 11:25 ,,,
zcrm_105530000001886058,占平汽车修理厂,,,东港三路6,衢州,百度地图,,0,,,,0570-8884949,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-11 10:13 ,,,
zcrm_105530000001886059,腾达汽修(NO.1),,,浙江省衢州市江山市通达路25号,衢州,百度地图,,0,,,,15857065784,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-11 10:15 ,,,
zcrm_105530000001886061,小姜汽配汽修,无,,三衢路506-5号,衢州,百度地图,,0,,,,0570-8293036/13600507713,2018-04-11 10:16 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 10:16 ,,,
zcrm_105530000001886062,飞腾汽车修理厂,,,虎山路418号,衢州,百度地图,,0,,,,13587127778,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-11 10:22 ,,,
zcrm_105530000001886063,好运汽车修理厂,无,,浙江省衢州市衢江区世纪大道912号,衢州,百度地图,,0,,,,13017745920,2018-04-11 10:21 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 10:21 ,,,
zcrm_105530000001886064,永旺汽车修理厂,,,竹海南路208号,衢州,百度地图,,0,,,,0570-7251058,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-11 10:22 ,,,
zcrm_105530000001886065,龙都轿车修理厂,低,,浙江省衢州市龙游县巨龙路702号,衢州,百度地图,,0,,,,"0570-8855088,15957026088",2018-04-11 10:24 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 10:24 ,,,
zcrm_105530000001886066,欧德宝汽车修理厂,无,,开发区建新路17号市老车管所斜对面,衢州,百度地图,,0,,,,0570-8770570,2018-04-11 10:25 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 10:25 ,,,
zcrm_105530000001886067,衢州南港进口汽车维修服务公司,高,,宾港中路11号,衢州,百度地图,,0,,,,13587007839,2018-04-11 10:33 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 10:33 ,,,
zcrm_105530000001886068,汇丰汽车修理厂,,,江东大道88号恒安驾校内,衢州,百度地图,,0,,,,13905704442,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-11 11:11 ,,,
zcrm_105530000001886069,轿康汽修,无,,东迹大道1-3号,衢州,百度地图,,0,,,,0570-3851000,2018-04-11 11:10 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 11:10 ,,,
zcrm_105530000001886070,奔达轿车修理厂,,,农贸城,衢州,百度地图,,0,,,,0570-5038666,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-11 11:11 ,,,
zcrm_105530000001886071,小陈钣金油漆,无,,荷五路424号,衢州,百度地图,,0,,,,13575675572,2018-04-11 11:12 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 11:12 ,,,
zcrm_105530000001886072,小郑快修,低,,东迹大道188号,衢州,百度地图,,0,,,,15869098616,2018-04-11 11:14 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 11:14 ,,,
zcrm_105530000001886073,安驰汽车服务,无,,新河沿181～187,衢州,百度地图,,0,,,,13395709777,2018-04-11 11:43 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 11:43 ,,,
zcrm_105530000001886074,名泰汽修,无,,学府街6,衢州,百度地图,,0,,,,13645703331,2018-04-11 11:45 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 11:45 ,,,
zcrm_105530000001886075,新华轿车钣金烤漆快修厂,低,,三衢路294号农贸城大门口,衢州,百度地图,,0,,,,13059710537,2018-04-11 11:46 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 11:46 ,,,
zcrm_105530000001886077,小凌新一代汽修厂,无,,衢化路318号,衢州,百度地图,,0,,,,0570-8696631,2018-04-11 01:17 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 01:17 ,,,
zcrm_105530000001886078,建宇汽车维修服务部,无,,浙江省衢州市柯城区乐园路122号,衢州,百度地图,,0,,,,13757020457,2018-04-11 01:19 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 01:19 ,,,
zcrm_105530000001886079,江铃汽车特约维修站,无,,双港中路38号,衢州,百度地图,,0,,,,0570-3863227,2018-04-11 01:20 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 01:20 ,,,
zcrm_105530000001886080,琼宇汽车维修店,无,,巨龙路827,衢州,百度地图,,0,,,,13754307531,2018-04-11 01:20 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 01:20 ,,,
zcrm_105530000001886081,鹏飞汽车修理,无,,荷四路507号,衢州,百度地图,,0,,,,15067035082,2018-04-11 01:21 ,倩倩,2018-04-09 06:07 ,零克,零克,2018-04-11 01:21 ,,,
zcrm_105530000001886082,周平汽车修理,,,双港西路390,衢州,百度地图,,0,,,,0570-3820201,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-11 01:23 ,,,
zcrm_105530000001886084,衢州市柯城老黄汽车修理厂,无,,三衢路副504号,衢州,百度地图,,0,,,,13906707680/13857012279,2018-04-12 10:38 ,小丁,2018-04-09 06:07 ,零克,零克,2018-04-12 10:38 ,,,
zcrm_105530000001886086,江山特约维修站,低,,浙江省衢州市江山市景星西路2-17号,衢州,百度地图,,0,,,,4398909/13967009043,2018-04-11 05:03 ,小丁,2018-04-09 06:07 ,零克,零克,2018-04-11 05:03 ,,,
zcrm_105530000001886088,龙游恒飞轿车修配厂,低,,巨龙路52号,衢州,百度地图,,0,,,,0570-7110111,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886089,车博士汽车维修中心,中,,贺福中路481号,衢州,百度地图,,0,,,,13511412802,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886090,胖子汽修店,,,农市路144号,衢州,百度地图,,0,,,,13511405231,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886091,江山市小陆汽车修理部,,,江东二街260,衢州,百度地图,,0,,,,13567013799,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-11 05:06 ,,,
zcrm_105530000001886092,宏伟轿车维修,无,,衢州市柯城区荷5路532号,衢州,百度地图,,0,,,,13819017559,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886093,鑫驰汽修,,,浙江省衢州市龙游县龙洲街道太平西路国会大酒店西50米,衢州,百度地图,,0,,,,13867031594,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
zcrm_105530000001886094,建兵汽车修理补胎,无,,巨化望江花苑店面房49号,衢州,百度地图,,0,,,,13157022220,2018-04-11 11:47 ,小丁,2018-04-09 06:07 ,零克,零克,2018-04-11 11:47 ,,,
zcrm_105530000001886095,小方汽车修理,低,,世纪大道901-3号电力局对面,衢州,百度地图,,0,,,,13675711622,2018-04-11 11:45 ,小丁,2018-04-09 06:07 ,零克,零克,2018-04-11 11:45 ,,,
zcrm_105530000001886096,老徐快修,,,艺苑路142号,衢州,百度地图,,0,,,,13157000915,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-11 11:44 ,,,
zcrm_105530000001886097,万达汽修,无,,龙化路103～105号,衢州,百度地图,,0,,,,13567022991,2018-04-11 11:40 ,小丁,2018-04-09 06:07 ,零克,零克,2018-04-11 11:40 ,,,
zcrm_105530000001886098,永安汽车修理厂,,,浙江省衢州市江山市景星路31幢-37号,衢州,百度地图,,0,,,,0570-4073013,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-12 10:38 ,,,
zcrm_105530000001886099,衢州汇诚汽车修理,,,通江路120～126号,衢州,百度地图,,0,,,,15257046866,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-12 10:38 ,,,
zcrm_105530000001886100,凯德顺汽修,无,,浙江省衢州市柯城区荷四路396号,衢州,百度地图,,0,,,,13575643830,2018-04-11 01:05 ,小丁,2018-04-09 06:07 ,零克,零克,2018-04-11 01:05 ,,,
zcrm_105530000001886102,卫华汽车修理厂,低,,三衢路506-6号,衢州,百度地图,,0,,,,13186734199/18005708815,2018-04-11 02:38 ,小丁,2018-04-09 06:07 ,零克,零克,2018-04-11 02:38 ,,,
zcrm_105530000001886103,红光汽车快修浙江快修永康店,无,,浙江省金华市永康市东城街道330国道华通物流东,永康,百度地图,,0,,,,13858904499,2018-04-12 10:39 ,小丁,2018-04-09 06:07 ,零克,零克,2018-04-12 10:39 ,,,
zcrm_105530000001886104,保尊汽车,高,,龙川西路255-5号,永康,百度地图,,0,,,,18869933555,2018-04-11 02:42 ,小丁,2018-04-09 06:07 ,零克,零克,2018-04-11 02:42 ,,,
zcrm_105530000001886105,丽州进口汽修厂,低,,永康市七里经堂康庄路10号,永康,百度地图,,0,,,,13705898412,2018-04-11 02:43 ,小丁,2018-04-09 06:07 ,零克,零克,2018-04-11 02:43 ,,,
zcrm_105530000001886106,永康市汇通汽车修理厂,无,,永康市城西新区九铃西路1013号,永康,百度地图,,0,,,,0579-87271346,2018-04-12 10:40 ,小丁,2018-04-09 06:07 ,零克,零克,2018-04-12 10:40 ,,,
zcrm_105530000001886107,鹏飞汽车修理厂,,,九铃西路1144号,永康,百度地图,,0,,,,0579-87123906,2018-04-10 11:14 ,零克,2018-04-09 06:07 ,零克,零克,2018-04-10 11:14 ,,,
